_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
25511,20211007,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",692,"",0.0829788943422064,"",642716,"",77.0691662659618,""
25512,20211007,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",1175,"",0.140896244005914,"",539927,"",64.7435628403244,""
25513,20211007,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",1067,"",0.0240365228995751,"",4086973,"",92.0680600791426,""
25514,20211007,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",1958,"",0.044108258516746,"",3846042,"",86.6405591431374,""
25515,20211007,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",233,"",0.0319293990284144,"",611100,"",83.7427285247384,""
25516,20211007,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",451,"",0.0618032573468451,"",550511,"",75.4398514529247,""
25517,20211007,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",72,"",0.0106778982336977,"",618167,"",91.6767266309748,""
25518,20211007,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",181,"",0.0268430497263789,"",584813,"",86.7301902742144,""
25519,20211007,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",142,"",0.00493845021694403,"",2833157,"",98.5310197273697,""
25520,20211007,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",332,"",0.0115462357184889,"",2755604,"",95.8338955747313,""
25521,20211007,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",21,"",0.00534197546252604,"",379415,"",96.5155057197295,""
25522,20211007,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",35,"",0.00890329243754341,"",368191,"",93.6603470249012,""
25523,20211007,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",21,"",0.0052586241435955,"",395894,"",99.1360831764093,""
25524,20211007,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",47,"",0.0117693016547137,"",387313,"",96.9873091870668,""
25525,20211007,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",5,"",0.00141816211862075,"",359531,"",101.974648933968,""
25526,20211007,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",18,"",0.00510538362703471,"",353673,"",100.313130195791,""
25527,20211007,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",6,"",0.00199711749375069,"",304585,"",101.382005305675,""
25528,20211007,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",8,"",0.00266282332500092,"",300583,"",100.049927937344,""
25529,20211007,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",6,"",0.00209914984431305,"",287605,"",100.620998495609,""
25530,20211007,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",11,"",0.0038484413812406,"",284155,"",99.4139873351293,""
25531,20211007,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",5,"",0.00252257706472933,"",206878,"",104.373139599415,""
25532,20211007,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",8,"",0.00403612330356692,"",203920,"",102.880783007921,""
25533,20211007,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",6,"",0.00220907414020994,"",281082,"",103.488496246415,""
25534,20211007,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",24,"",0.00883629656083974,"",272956,"",100.496673502524,""
25535,20211007,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",5868,"",,z,4242343,"",,z
25536,20211007,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",2434,"",,z,3859544,"",,z
25537,20211008,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",2020,"",1.76440787519871,"",39271,"",34.3020107262023,""
25538,20211008,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",24,"",0.0209632618835491,"",137,"",0.119665286585259,""
25539,20211008,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",77,"",0.143713021892906,"",40405,"",75.412008436141,""
25540,20211008,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",184,"",0.343418130237593,"",7080,"",13.2141324026204,""
25541,20211008,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",469,"",0.0199234328457119,"",2161557,"",91.8243832231951,""
25542,20211008,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",1066,"",0.0452843910736224,"",2019987,"",85.8103951891494,""
25543,20211008,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",210,"",0.0508246911189903,"",326913,"",79.1202487989641,""
25544,20211008,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",493,"",0.119317012960296,"",281237,"",68.0656364582451,""
25545,20211008,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",109,"",0.0294579467540856,"",311627,"",84.2191887443618,""
25546,20211008,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",219,"",0.0591861499004105,"",284628,"",76.9225364102924,""
25547,20211008,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",31,"",0.00897697261733772,"",315241,"",91.287413705231,""
25548,20211008,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",85,"",0.0246142797572163,"",301298,"",87.2498030857619,""
25549,20211008,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",9,"",0.00441700448571345,"",193514,"",94.9724673387057,""
25550,20211008,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",25,"",0.0122694569047596,"",188705,"",92.6123146085062,""
25551,20211008,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",7,"",0.00339812423542205,"",201930,"",98.0261752655391,""
25552,20211008,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",19,"",0.00922348006757413,"",197976,"",96.106720518845,""
25553,20211008,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",9,"",0.0049486440715244,"",183118,"",100.687311676601,""
25554,20211008,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",12,"",0.00659819209536587,"",180307,"",99.1416851782612,""
25555,20211008,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",3,"",0.00192426108374384,"",156079,"",100.112248563218,""
25556,20211008,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",8,"",0.00513136288998358,"",154156,"",98.8787972085386,""
25557,20211008,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",8,"",0.00533617929562433,"",150009,"",100.059364994664,""
25558,20211008,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",9,"",0.00600320170757738,"",148302,"",98.92075773746,""
25559,20211008,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",1,"",0.00091739752669626,"",111935,"",102.688892150747,""
25560,20211008,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",5,"",0.00458698763348134,"",110419,"",101.298117500275,""
25561,20211008,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",5,"",0.00302204278003759,"",170786,"",103.2245196463,""
25562,20211008,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",7,"",0.00423085989205263,"",165879,"",100.258686861971,""
25563,20211008,S92000003,Male,"",12 to 15,"",119649,"",Dose 1,"",2149,"",1.79608688747921,"",38926,"",32.5334938027063,""
25564,20211008,S92000003,Male,"",12 to 15,"",119649,"",Dose 2,"",22,"",0.0183871156465996,"",142,"",0.118680473718961,""
25565,20211008,S92000003,Male,"",16 to 17,"",56560,"",Dose 1,"",84,"",0.148514851485149,"",39781,"",70.3341584158416,""
25566,20211008,S92000003,Male,"",16 to 17,"",56560,"",Dose 2,"",199,"",0.351838755304102,"",6515,"",11.5187411598303,""
25567,20211008,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",445,"",0.0202714552854973,"",2006355,"",91.3971588074918,""
25568,20211008,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",1209,"",0.0550745830116094,"",1841542,"",83.8892950772251,""
25569,20211008,S92000003,Male,"",18 to 29,"",420762,"",Dose 1,"",187,"",0.0444431769028572,"",316200,"",75.1493718539222,""
25570,20211008,S92000003,Male,"",18 to 29,"",420762,"",Dose 2,"",542,"",0.128813913804003,"",259725,"",61.7272947652117,""
25571,20211008,S92000003,Male,"",30 to 39,"",359716,"",Dose 1,"",94,"",0.0261317261395101,"",299676,"",83.3090549211044,""
25572,20211008,S92000003,Male,"",30 to 39,"",359716,"",Dose 2,"",251,"",0.0697772687342237,"",266353,"",74.0453580046481,""
25573,20211008,S92000003,Male,"",40 to 49,"",328962,"",Dose 1,"",49,"",0.01489533745539,"",303006,"",92.1097269593449,""
25574,20211008,S92000003,Male,"",40 to 49,"",328962,"",Dose 2,"",114,"",0.0346544585696828,"",283714,"",86.2452198126228,""
25575,20211008,S92000003,Male,"",50 to 54,"",189355,"",Dose 1,"",9,"",0.00475297721211481,"",185919,"",98.1854189221304,""
25576,20211008,S92000003,Male,"",50 to 54,"",189355,"",Dose 2,"",39,"",0.0205962345858308,"",179550,"",94.8218953816905,""
25577,20211008,S92000003,Male,"",55 to 59,"",193348,"",Dose 1,"",7,"",0.00362041500299977,"",193978,"",100.32583735027,""
25578,20211008,S92000003,Male,"",55 to 59,"",193348,"",Dose 2,"",25,"",0.012930053582142,"",189381,"",97.9482590975857,""
25579,20211008,S92000003,Male,"",60 to 64,"",170701,"",Dose 1,"",3,"",0.00175745894868806,"",176425,"",103.353231674097,""
25580,20211008,S92000003,Male,"",60 to 64,"",170701,"",Dose 2,"",14,"",0.0082014750938776,"",173392,"",101.576440676973,""
25581,20211008,S92000003,Male,"",65 to 69,"",144529,"",Dose 1,"",2,"",0.0013838053262667,"",148511,"",102.755156404597,""
25582,20211008,S92000003,Male,"",65 to 69,"",144529,"",Dose 2,"",6,"",0.0041514159788001,"",146441,"",101.322917891911,""
25583,20211008,S92000003,Male,"",70 to 74,"",135910,"",Dose 1,"",3,"",0.00220734309469502,"",137607,"",101.248620410566,""
25584,20211008,S92000003,Male,"",70 to 74,"",135910,"",Dose 2,"",9,"",0.00662202928408506,"",135871,"",99.971304539769,""
25585,20211008,S92000003,Male,"",75 to 79,"",89206,"",Dose 1,"",2,"",0.00224200165908123,"",94946,"",106.434544761563,""
25586,20211008,S92000003,Male,"",75 to 79,"",89206,"",Dose 2,"",5,"",0.00560500414770307,"",93511,"",104.825908571172,""
25587,20211008,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",5,"",0.00471004936131731,"",110306,"",103.909340969893,""
25588,20211008,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",5,"",0.00471004936131731,"",107089,"",100.878895210822,""
25589,20211008,S92000003,Total,d,12 to 15,"",234135,"",Dose 1,"",4169,"",1.78059666431759,"",78197,"",33.3982531445534,""
25590,20211008,S92000003,Total,d,12 to 15,"",234135,"",Dose 2,"",46,"",0.0196467849744805,"",279,"",0.119162021910436,""
25591,20211008,S92000003,Total,d,16 to 17,"",110139,"",Dose 1,"",161,"",0.146178919365529,"",80186,"",72.8043653928218,""
25592,20211008,S92000003,Total,d,16 to 17,"",110139,"",Dose 2,"",383,"",0.347742398242221,"",13595,"",12.343493222201,""
25593,20211008,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",914,"",0.0200913695697523,"",4167912,"",91.6182279280149,""
25594,20211008,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",2275,"",0.0500086058765717,"",3861529,"",84.8833766338251,""
25595,20211008,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",397,"",0.047604943719445,"",643113,"",77.1167712096812,""
25596,20211008,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",1035,"",0.124108606422231,"",540962,"",64.8676714467466,""
25597,20211008,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",753,"",0.0169629819525586,"",4087726,"",92.0850230610951,""
25598,20211008,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",1892,"",0.0426214632858445,"",3847934,"",86.6831806064232,""
25599,20211008,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",203,"",0.0278183176084469,"",611303,"",83.7705468423469,""
25600,20211008,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",470,"",0.0644069422461579,"",550981,"",75.5042583951709,""
25601,20211008,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",80,"",0.0118643313707752,"",618247,"",91.6885909623456,""
25602,20211008,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",199,"",0.0295125242848033,"",585012,"",86.7597027984992,""
25603,20211008,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",153,"",0.00532100621966505,"",2833310,"",98.5363407335894,""
25604,20211008,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",387,"",0.0134590157320939,"",2755991,"",95.8473545904634,""
25605,20211008,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",18,"",0.00457883611073661,"",379433,"",96.5200845558402,""
25606,20211008,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",64,"",0.0162803061715079,"",368255,"",93.6766273310728,""
25607,20211008,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",14,"",0.00350574942906367,"",395908,"",99.1395889258384,""
25608,20211008,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",44,"",0.0110180696342001,"",387357,"",96.998327256701,""
25609,20211008,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",12,"",0.00340358908468981,"",359543,"",101.978052523052,""
25610,20211008,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",26,"",0.00737444301682791,"",353699,"",100.320504638808,""
25611,20211008,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",5,"",0.00166426457812557,"",304590,"",101.383669570254,""
25612,20211008,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",14,"",0.0046599408187516,"",300597,"",100.054587878163,""
25613,20211008,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",11,"",0.0038484413812406,"",287616,"",100.624846936991,""
25614,20211008,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",18,"",0.00629744953293916,"",284173,"",99.4202847846622,""
25615,20211008,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",3,"",0.0015135462388376,"",206881,"",104.374653145654,""
25616,20211008,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",10,"",0.00504515412945866,"",203930,"",102.88582816205,""
25617,20211008,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",10,"",0.00368179023368323,"",281092,"",103.492178036649,""
25618,20211008,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",12,"",0.00441814828041987,"",272968,"",100.501091650804,""
25619,20211008,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",5193,"",,z,4247536,"",,z
25620,20211008,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",2321,"",,z,3861865,"",,z
25621,20211009,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",3419,"",2.9863913491606,"",42690,"",37.2884020753629,""
25622,20211009,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",41,"",0.035812239051063,"",178,"",0.155477525636322,""
25623,20211009,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",77,"",0.143713021892906,"",40482,"",75.5557214580339,""
25624,20211009,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",206,"",0.384478993635566,"",7286,"",13.598611396256,""
25625,20211009,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",355,"",0.0150806368021913,"",2161912,"",91.8394638599973,""
25626,20211009,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",926,"",0.0393370976868427,"",2020913,"",85.8497322868363,""
25627,20211009,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",133,"",0.0321889710420272,"",327046,"",79.1524377700062,""
25628,20211009,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",395,"",0.0955988237714341,"",281632,"",68.1612352820165,""
25629,20211009,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",78,"",0.0210799985946668,"",311705,"",84.2402687429565,""
25630,20211009,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",189,"",0.051078458133231,"",284817,"",76.9736148684257,""
25631,20211009,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",27,"",0.0078186535699393,"",315268,"",91.2952323588009,""
25632,20211009,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",66,"",0.0191122642820739,"",301364,"",87.268915350044,""
25633,20211009,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",9,"",0.00441700448571345,"",193523,"",94.9768843431914,""
25634,20211009,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",24,"",0.0117786786285692,"",188729,"",92.6240932871347,""
25635,20211009,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",7,"",0.00339812423542205,"",201937,"",98.0295733897746,""
25636,20211009,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",14,"",0.00679624847084409,"",197990,"",96.1135167673159,""
25637,20211009,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",4,"",0.00219939736512196,"",183122,"",100.689511073966,""
25638,20211009,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",12,"",0.00659819209536587,"",180319,"",99.1482833703565,""
25639,20211009,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",3,"",0.00192426108374384,"",156082,"",100.114172824302,""
25640,20211009,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",9,"",0.00577278325123153,"",154165,"",98.8845699917898,""
25641,20211009,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",5,"",0.00333511205976521,"",150014,"",100.062700106724,""
25642,20211009,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",1,"",0.00066702241195304,"",148303,"",98.9214247598719,""
25643,20211009,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",3,"",0.0027521925800888,"",111938,"",102.691644343327,""
25644,20211009,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",2,"",0.00183479505339254,"",110421,"",101.299952295329,""
25645,20211009,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",9,"",0.00543967700406767,"",170795,"",103.229959323304,""
25646,20211009,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",8,"",0.00483526844806015,"",165887,"",100.263522130419,""
25647,20211009,S92000003,Male,"",12 to 15,"",119649,"",Dose 1,"",3402,"",2.84331670135145,"",42328,"",35.3768105040577,""
25648,20211009,S92000003,Male,"",12 to 15,"",119649,"",Dose 2,"",52,"",0.0434604551646901,"",194,"",0.162140928883651,""
25649,20211009,S92000003,Male,"",16 to 17,"",56560,"",Dose 1,"",94,"",0.166195190947666,"",39875,"",70.5003536067893,""
25650,20211009,S92000003,Male,"",16 to 17,"",56560,"",Dose 2,"",140,"",0.247524752475248,"",6655,"",11.7662659123055,""
25651,20211009,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",334,"",0.0152149799221485,"",2006689,"",91.4123737874139,""
25652,20211009,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",937,"",0.0426839406797998,"",1842479,"",83.9319790179049,""
25653,20211009,S92000003,Male,"",18 to 29,"",420762,"",Dose 1,"",119,"",0.0282820216654546,"",316319,"",75.1776538755876,""
25654,20211009,S92000003,Male,"",18 to 29,"",420762,"",Dose 2,"",422,"",0.10029422809094,"",260147,"",61.8275889933026,""
25655,20211009,S92000003,Male,"",30 to 39,"",359716,"",Dose 1,"",63,"",0.0175138164552036,"",299739,"",83.3265687375596,""
25656,20211009,S92000003,Male,"",30 to 39,"",359716,"",Dose 2,"",202,"",0.0561554114912876,"",266555,"",74.1015134161394,""
25657,20211009,S92000003,Male,"",40 to 49,"",328962,"",Dose 1,"",28,"",0.00851162140307999,"",303034,"",92.1182385807479,""
25658,20211009,S92000003,Male,"",40 to 49,"",328962,"",Dose 2,"",103,"",0.0313106073041871,"",283817,"",86.2765304199269,""
25659,20211009,S92000003,Male,"",50 to 54,"",189355,"",Dose 1,"",8,"",0.00422486863299094,"",185927,"",98.1896437907634,""
25660,20211009,S92000003,Male,"",50 to 54,"",189355,"",Dose 2,"",14,"",0.00739352010773415,"",179564,"",94.8292889017982,""
25661,20211009,S92000003,Male,"",55 to 59,"",193348,"",Dose 1,"",7,"",0.00362041500299977,"",193985,"",100.329457765273,""
25662,20211009,S92000003,Male,"",55 to 59,"",193348,"",Dose 2,"",22,"",0.011378447152285,"",189403,"",97.959637544738,""
25663,20211009,S92000003,Male,"",60 to 64,"",170701,"",Dose 1,"",2,"",0.00117163929912537,"",176427,"",103.354403313396,""
25664,20211009,S92000003,Male,"",60 to 64,"",170701,"",Dose 2,"",9,"",0.00527237684606417,"",173401,"",101.581713053819,""
25665,20211009,S92000003,Male,"",65 to 69,"",144529,"",Dose 1,"",5,"",0.00345951331566675,"",148516,"",102.758615917913,""
25666,20211009,S92000003,Male,"",65 to 69,"",144529,"",Dose 2,"",7,"",0.00484331864193345,"",146448,"",101.327761210553,""
25667,20211009,S92000003,Male,"",70 to 74,"",135910,"",Dose 1,"",3,"",0.00220734309469502,"",137610,"",101.250827753661,""
25668,20211009,S92000003,Male,"",70 to 74,"",135910,"",Dose 2,"",5,"",0.00367890515782503,"",135876,"",99.9749834449268,""
25669,20211009,S92000003,Male,"",75 to 79,"",89206,"",Dose 1,"",1,"",0.00112100082954061,"",94947,"",106.435665762393,""
25670,20211009,S92000003,Male,"",75 to 79,"",89206,"",Dose 2,"",7,"",0.0078470058067843,"",93518,"",104.833755576979,""
25671,20211009,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",4,"",0.00376803948905385,"",110310,"",103.913109009382,""
25672,20211009,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",6,"",0.00565205923358077,"",107095,"",100.884547270055,""
25673,20211009,S92000003,Total,d,12 to 15,"",234135,"",Dose 1,"",6821,"",2.91327652849852,"",85018,"",36.3115296730519,""
25674,20211009,S92000003,Total,d,12 to 15,"",234135,"",Dose 2,"",93,"",0.0397206739701454,"",372,"",0.158882695880582,""
25675,20211009,S92000003,Total,d,16 to 17,"",110139,"",Dose 1,"",171,"",0.155258355350966,"",80357,"",72.9596237481728,""
25676,20211009,S92000003,Total,d,16 to 17,"",110139,"",Dose 2,"",346,"",0.314148485096106,"",13941,"",12.6576417072971,""
25677,20211009,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",689,"",0.0151454634940474,"",4168601,"",91.6333733915089,""
25678,20211009,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",1863,"",0.0409521023068365,"",3863392,"",84.924328736132,""
25679,20211009,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",252,"",0.0302177476506301,"",643365,"",77.1469889573318,""
25680,20211009,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",817,"",0.0979678564704951,"",541779,"",64.9656393032171,""
25681,20211009,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",518,"",0.0116690898425304,"",4088244,"",92.0966921509377,""
25682,20211009,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",1517,"",0.0341737631102675,"",3849451,"",86.7173543695335,""
25683,20211009,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",141,"",0.0193220826738474,"",611444,"",83.7898689250207,""
25684,20211009,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",391,"",0.05358109450691,"",551372,"",75.5578394896778,""
25685,20211009,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",55,"",0.00815672781740794,"",618302,"",91.696747690163,""
25686,20211009,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",169,"",0.0250634000207626,"",585181,"",86.7847661985199,""
25687,20211009,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",125,"",0.00434722730364791,"",2833435,"",98.540687960893,""
25688,20211009,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",309,"",0.0107463458946176,"",2756300,"",95.858100936358,""
25689,20211009,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",17,"",0.0043244563268068,"",379450,"",96.524409012167,""
25690,20211009,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",38,"",0.00966643178933284,"",368293,"",93.6862937628621,""
25691,20211009,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",14,"",0.00350574942906367,"",395922,"",99.1430946752674,""
25692,20211009,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",36,"",0.00901478424616371,"",387393,"",97.0073420409472,""
25693,20211009,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",6,"",0.0017017945423449,"",359549,"",101.979754317595,""
25694,20211009,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",21,"",0.00595628089820716,"",353720,"",100.326460919707,""
25695,20211009,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",8,"",0.00266282332500092,"",304598,"",101.386332393579,""
25696,20211009,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",16,"",0.00532564665000183,"",300613,"",100.059913524813,""
25697,20211009,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",8,"",0.00279886645908407,"",287624,"",100.62764580345,""
25698,20211009,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",6,"",0.00209914984431305,"",284179,"",99.4223839345065,""
25699,20211009,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",4,"",0.00201806165178346,"",206885,"",104.376671207305,""
25700,20211009,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",9,"",0.00454063871651279,"",203939,"",102.890368800767,""
25701,20211009,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",13,"",0.0047863273037882,"",281105,"",103.496964363952,""
25702,20211009,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",14,"",0.00515450632715652,"",272982,"",100.506246157131,""
25703,20211009,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",7653,"",,z,4255189,"",,z
25704,20211009,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",1957,"",,z,3863822,"",,z
25705,20211010,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",3100,"",2.70775465995842,"",45790,"",39.9961567353214,""
25706,20211010,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",42,"",0.0366857082962109,"",220,"",0.192163233932533,""
25707,20211010,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",81,"",0.15117863341981,"",40563,"",75.7069000914538,""
25708,20211010,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",197,"",0.367681367700032,"",7483,"",13.966292763956,""
25709,20211010,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",461,"",0.0195835875093245,"",2162373,"",91.8590474475066,""
25710,20211010,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",1335,"",0.0567116905096491,"",2022248,"",85.9064439773459,""
25711,20211010,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",197,"",0.0476784007163861,"",327243,"",79.2001161707226,""
25712,20211010,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",603,"",0.145939470213101,"",282235,"",68.3071747522296,""
25713,20211010,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",105,"",0.0283769211851283,"",311810,"",84.2686456641416,""
25714,20211010,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",330,"",0.0891846094389748,"",285147,"",77.0627994778647,""
25715,20211010,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",48,"",0.013899828568781,"",315316,"",91.3091321873697,""
